Apertura,Cantidad_Nominal_Compra,Cantidad_Nominal_Venta,Cantidad_Operaciones,Cierre_Anterior,Denominacion,Estado,Ex,Hora_Cotizacion,Maximo,Minimo,Monto_Operado_Pesos,Precio_Compra,Precio_Promedio,Precio_Promedio_Ponderado,Precio_Venta,Simbolo,Tendencia,Tipo_Liquidacion,Ultimo,Variacion,Vencimiento,Volumen_Nominal
6093.0,826,822,3,6018.0,BANCO COMAFI S.A.,,No,11:46:07,6093.0,6073.0,564809,6051.5,6079.6667,6073.1399,6080.0,EBAY,0,Pesos,6073.0,0.91,48hs,93
0.0,498,24,,0.0,,,No,,0.0,0.0,0,20.55,0.0,0.0,20.75,EBAYD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
10456.5,50,50,4,10392.0,BANCO COMAFI S.A.,,No,11:50:07,10456.5,10248.0,82803,10263.5,10324.25,10308.275,10326.5,EBR,1,Pesos,10296.5,-0.92,48hs,8
2250.0,10,10,18,2281.0,Caja de Valores S.A.,,No,11:53:49,2272.0,2250.0,314470,2253.5,2261.4722,2261.2859,2263.5,EEM,0,Pesos,2255.0,-1.14,48hs,139
7.7,26,10,2,7.9,,,No,11:17:32,7.7,7.41,296,7.5,7.555,7.5233,7.7,EEMD,-1,Du00f3lar efectivo,7.41,-6.2,48hs,39
0.0,150,1472,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,3385.5,0.0,0.0,3402.5,EFX,0,Pesos,0.0,0.0,48hs,0
0.0,10,0,,0.0,,,No,,0.0,0.0,0,11.1,0.0,0.0,0.0,EFXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,100,1550,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,5713.0,0.0,0.0,5747.5,ELP,0,Pesos,0.0,0.0,48hs,0
0.0,400,5120,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,965.0,0.0,0.0,976.5,ERIC,0,Pesos,0.0,0.0,48hs,0
3255.5,200,200,1,3212.0,BANCO COMAFI S.A.,,No,11:04:34,3255.5,3255.5,136731,3216.0,3255.5,3255.5,3232.5,ERJ,0,Pesos,3255.5,1.35,48hs,42
0.0,0,225,,0.0,,,No,,0.0,0.0,0,0.0,0.0,0.0,12.0,ERJD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1971.0,10,10,5,1972.5,BANCO COMAFI S.A.,,No,11:50:29,2020.0,1971.0,52231,2012.5,2001.8,2012.1613,2023.5,ETSY,1,Pesos,2020.0,2.41,48hs,26
0.0,1488,336,,0.0,,,No,,0.0,0.0,0,6.81,0.0,0.0,6.91,ETSYD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
4763.5,600,10,22,4751.5,Caja de Valores S.A.,,No,11:56:27,4763.5,4704.5,799468,4700.0,4729.5227,4719.071,4713.5,EWZ,0,Pesos,4710.0,-0.87,48hs,169
16.2,284,14,1,17.0,,,No,11:33:59,16.2,16.2,874,15.8,16.2,16.2,17.1,EWZD,0,Du00f3lar efectivo,16.2,-4.71,48hs,54
4069.5,150,1224,32,3978.5,Caja de Valores S.A.,,No,11:51:21,4104.0,4060.0,1304758,4065.0,4081.125,4087.264,4084.0,F,0,Pesos,4090.0,2.8,48hs,320
8800.0,990,990,1,9064.5,BANCO COMAFI S.A.,,No,12:02:20,8800.0,8800.0,88000,8796.5,8800.0,8800.0,8836.0,FCX,0,Pesos,8800.0,-2.92,48hs,10
